,trial,listener,imitator,imitated_sound,rated_sound,rating,duplicate_flag,tim,adib,vae,cvae1,cvae2,cvae3,vaeb,cvae1b,cvae2b,cvae3b
4179,6.0,0.0,13.0,13.0,15.0,41.0,0.0,0.35162998776584636,0.08240085162648621,0.3829862959783113,0.46584371248814893,0.44730934934266725,0.5134489690809371,0.1735249623206783,0.11004108022501298,0.13868263198057695,0.17590828581934673
4180,6.0,0.0,13.0,13.0,14.0,65.0,0.0,0.2736550878947379,0.06318901167473569,0.09359222636757067,0.18295114827250403,0.20381065945177987,0.264090627330182,0.049168341060344574,0.09807335106753169,0.14148427393515373,0.17791406959287068
4181,6.0,0.0,13.0,13.0,17.0,70.0,0.0,0.33465714082145287,0.14057566426405266,0.4509433464820247,0.42331803844543214,0.4507239910540381,0.59251589283398,0.22271229807796808,0.22682402922305317,0.2749248288978605,0.30571518417908944
4182,6.0,0.0,13.0,13.0,16.0,75.0,0.0,0.34805687721596196,0.07870545213166488,0.20136603510081108,0.3157975975550179,0.349755421595473,0.3612240975392253,0.08969133673564525,0.10263913904117782,0.18550983498654655,0.18599443211160466
4183,7.0,0.0,0.0,1.0,1.0,75.0,1.0,0.21978549629690336,0.23221678639012625,0.4297335405559478,0.3375721849867734,0.38824704765690016,0.367953007308999,0.39653641168164605,0.31302783169540466,0.3447260789355448,0.41667521284005904
4184,7.0,0.0,0.0,1.0,0.0,76.0,1.0,0.10662874013641177,0.087434741027579,0.1257033284698448,0.0,0.22768433067779825,0.00496260297053264,0.11914539366186841,0.043986931897232705,0.12355956734032034,0.17510557465713755
4185,7.0,0.0,0.0,1.0,3.0,33.0,1.0,0.27059119901620526,0.4902566203401184,0.845007060160912,0.8099756435879304,0.7553997740452919,0.7472995429463809,0.6976576079135227,0.7093079165961534,0.7461289864541278,0.721076702009452
4186,7.0,0.0,0.0,1.0,2.0,61.0,1.0,0.24367406510986359,0.20780405651854786,0.4990223543019947,0.569615577058095,0.4560537032197997,0.6109139188459047,0.1909104348987571,0.2824102239637569,0.3438371765455064,0.25677945435177824
4187,7.0,0.0,0.0,1.0,5.0,14.0,1.0,0.3214484779447642,0.5093000106300464,0.7391114757247048,0.646430126105831,0.6955558123499949,0.6897978003166928,0.6471658792485095,0.6454932627896104,0.7205151066996105,0.6901704924852121
4188,7.0,0.0,0.0,1.0,4.0,20.0,1.0,0.34352151197994873,0.39824800822025885,0.750118594775175,0.6863026581707061,0.6699985287691507,0.7019760313644317,0.6242992374533797,0.6125928605826686,0.6365856196238799,0.604281233776018
4189,8.0,0.0,7.0,7.0,7.0,75.0,1.0,0.206377410695639,0.25333198587707456,0.38173291704805895,0.3900838841399718,0.3816168332963696,0.37993151964764815,0.5893840017910648,0.35878497418204475,0.39421548872844514,0.3830111370734846
4190,8.0,0.0,7.0,7.0,6.0,80.0,1.0,0.23301131769663447,0.25053746680913613,0.44502715475342997,0.4312699789109491,0.4042684359498552,0.4833461404117575,0.6157949240699963,0.4271914879828323,0.4554338432037348,0.40778974747923424
4191,8.0,0.0,7.0,7.0,9.0,35.0,1.0,0.22550701320269148,0.23885910826387755,0.5089128008775639,0.4595582015163527,0.7443335653632732,0.5662949720686925,0.5914504452970797,0.32569047473778556,0.34983288875428653,0.3701272439972509
4192,8.0,0.0,7.0,7.0,8.0,62.0,1.0,0.18935261721115404,0.1480100644785639,0.4454692520006795,0.411408567558591,0.4519183368064629,0.4378332688568412,0.4984281362335569,0.3270444286013798,0.3504048209741177,0.2547724026997628
4193,8.0,0.0,7.0,7.0,11.0,13.0,1.0,0.33029660615418965,0.23427275021236424,0.47356026023996906,0.39698562257259307,0.3430340787569636,0.4451172247511641,0.5764561259643777,0.438434798087065,0.49833839971641447,0.43843511981927197
4194,8.0,0.0,7.0,7.0,10.0,34.0,1.0,0.31519764601344136,0.15949028179523464,0.41958305584888317,0.4011004847513771,0.3417676811205948,0.442527256139842,0.44204405902938443,0.3348882756076283,0.3887207254229024,0.32653075220551064
4195,9.0,11.0,13.0,3.0,1.0,0.0,0.0,0.39207427638983183,0.46352477495482175,0.5077232561208005,0.5409269732004612,0.613610038186126,0.5971505735068722,0.4865716305052065,0.5037221230113009,0.562958941597837,0.5667128990874474
4196,9.0,11.0,13.0,3.0,0.0,0.0,0.0,0.4050297554701623,0.3622109294720729,0.23870169072813088,0.4690816338325627,0.4782080106323877,0.5150464910891249,0.4297044531278784,0.39564518890677813,0.4324309016663461,0.47889634980952
4197,9.0,11.0,13.0,3.0,3.0,100.0,0.0,0.29354957329085724,0.1927335184474355,0.19085195904747984,0.09090385440098335,0.23510684127834588,0.09313346133012661,0.223011014582032,0.14808727335238606,0.19408991780945076,0.21229982755988053
4198,9.0,11.0,13.0,3.0,2.0,21.0,0.0,0.31499068790245094,0.2784450855451113,0.2308344024206405,0.4540086398504111,0.4081149086189973,0.38835641633490725,0.39960237923562747,0.3912619050773208,0.36205825638636974,0.5047116237745775
4199,9.0,11.0,13.0,3.0,5.0,37.0,0.0,0.26190188871846304,0.19477101362857194,0.42092110118448056,0.2507544946669521,0.2847921392355309,0.2799905758267737,0.3392606356055702,0.37054609252743675,0.4732676343871313,0.4603078679842268
4200,9.0,11.0,13.0,3.0,4.0,48.0,0.0,0.4220574510762551,0.27098762597344006,0.3187822085201437,0.2296043048104938,0.33280236813270064,0.2354795135787948,0.4287360835619308,0.42742429520493125,0.4315499005172398,0.5459993376487499
4201,10.0,11.0,9.0,2.0,1.0,17.0,0.0,0.9501972630133134,0.22455086176757896,0.5292477341249527,0.48793652359643735,0.4390777990166908,0.5975284397108183,0.5763233547624962,0.5193227444359217,0.4924334367117377,0.4222369923663053
4202,10.0,11.0,9.0,2.0,0.0,17.0,0.0,0.9188354538661379,0.16402760169087918,0.24529740229972033,0.34619393790970887,0.44290148956633824,0.4953537368941356,0.41079749737691557,0.22536832482105496,0.2979664839587805,0.21457123187736987
4203,10.0,11.0,9.0,2.0,3.0,3.0,0.0,0.9152185144101277,0.3272680489541902,0.49577998358509295,0.38247093496040024,0.3691721691432386,0.4178057908863726,0.46130433577870616,0.5751548819205526,0.6002029365971954,0.522349369623781
4204,10.0,11.0,9.0,2.0,2.0,86.0,0.0,0.9201338607180294,0.26660328058387267,0.36616406610634583,0.5243159894012619,0.4306265933759478,0.4405194257321592,0.34534484788153286,0.27246752954357356,0.34007265715229407,0.32029132044098774
4205,10.0,11.0,9.0,2.0,5.0,18.0,0.0,0.8779040586013183,0.3976259133059033,0.6474148000726858,0.5143392754826925,0.51994876493464,0.6201510087445377,0.6294920500601474,0.776310422234259,0.7067471560199236,0.6293827497812117
4206,10.0,11.0,9.0,2.0,4.0,10.0,0.0,0.8902610244843776,0.38036291694246444,0.5853966784222194,0.38397592481787635,0.5009270675734133,0.5429163291302856,0.769907357538125,0.6481038482414354,0.5877953801572122,0.586088330040067
4207,11.0,11.0,9.0,6.0,7.0,64.0,0.0,0.2720873897073652,0.40251432778083934,0.554230848972824,0.35207673983129695,0.4011697245943685,0.5349028222490398,0.5501709062233401,0.41727466656018936,0.45044225342266286,0.46221781166996284
4208,11.0,11.0,9.0,6.0,6.0,64.0,0.0,0.4905846176935258,0.3180375786813958,0.5314458182932084,0.3870621285058363,0.4417916160702326,0.4182232138024353,0.6124806556683273,0.3122660709408983,0.3397951420460292,0.4589571739749152
4209,11.0,11.0,9.0,6.0,9.0,0.0,0.0,0.5213901168245734,0.2642116021389077,0.4700430986048099,0.412380309106696,0.33952563235478184,0.49386230655700597,0.4541547000582375,0.35976755101940544,0.4181435147138622,0.3150256769887632
4210,11.0,11.0,9.0,6.0,8.0,73.0,0.0,0.2782660456658397,0.2819509540483761,0.31084581718674936,0.20542464563640406,0.1372282683283524,0.2671658913456232,0.39757808591116767,0.2662906747932757,0.30267641623542896,0.3503778465204847
4211,11.0,11.0,9.0,6.0,11.0,0.0,0.0,0.312323701469794,0.2567746632795715,0.3263337709790758,0.23756464360597085,0.18197358619107118,0.32017083263350204,0.37946480274474725,0.2916268573904631,0.33969055927770486,0.31224801455270934
4212,11.0,11.0,9.0,6.0,10.0,5.0,0.0,0.30023374586383433,0.2077766814651854,0.4341064448825653,0.4428286369495641,0.3132052850125494,0.4593179136526492,0.32555363592603964,0.16175092774287514,0.3025480786035904,0.2003381720090984
4213,12.0,11.0,9.0,1.0,1.0,58.0,0.0,0.19826664133176658,0.348873397290717,0.6053462559099045,0.5693354197249682,0.4402543033502342,0.5964338855659037,0.6730064463644293,0.5508984989245602,0.565564561180293,0.5453885083700584
4214,12.0,11.0,9.0,1.0,0.0,57.0,0.0,0.1611017929408761,0.3397883913663926,0.4334711023405884,0.5541304259045301,0.48207006023263016,0.6791841368363999,0.38936661717869453,0.3380755801257813,0.4825488564539113,0.45066346208456914
4215,12.0,11.0,9.0,1.0,3.0,0.0,0.0,0.2936706514058656,0.5278907182369375,0.7707278325852137,0.686506956675606,0.7063583111367784,0.779389484550998,0.5677894203109748,0.6628122492970288,0.7725030218411011,0.6859052339781869
4216,12.0,11.0,9.0,1.0,2.0,0.0,0.0,0.2000348449967256,0.48948593008200875,0.6905431131042865,0.7097975339513614,0.6841294814899397,0.7373816222702809,0.4562303066471991,0.5202662629981493,0.6088281255333817,0.5359854027996659
4217,12.0,11.0,9.0,1.0,5.0,0.0,0.0,0.3693692003625818,0.5975339963811723,1.0,0.8487180525559958,0.9097236556353632,0.901476011756824,0.862346782325219,0.9114948441521956,0.9199416607145263,0.8866429029737831
4218,12.0,11.0,9.0,1.0,4.0,0.0,0.0,0.3373263224074443,0.5369780512523513,0.8916342154331213,0.6827002310487833,0.8065544157786215,0.8358144877852572,0.9396226138472967,0.789448630873738,0.7694518643233683,0.7642221460278477
4219,13.0,11.0,10.0,7.0,7.0,100.0,0.0,0.0786578870445769,0.2342561855548814,0.3360606804816112,0.2466797527709668,0.16395354725835035,0.268194422776789,0.3932625730459584,0.297046553794471,0.36400017173053106,0.2926858596767988
4220,13.0,11.0,10.0,7.0,6.0,100.0,0.0,0.08471589691296451,0.15149839517716296,0.3015513183489467,0.3038782221159955,0.20931662424983696,0.27128380199310054,0.3008178000104506,0.16669637707754417,0.2354404357536931,0.18361920583491514
4221,13.0,11.0,10.0,7.0,9.0,0.0,0.0,0.18842963661766848,0.2118636880796298,0.5499745078734792,0.3912595134050982,0.370958506898316,0.40620030688040343,0.42764320826892316,0.34525797399875696,0.35265317150057685,0.3880791355581393
4222,13.0,11.0,10.0,7.0,8.0,63.0,0.0,0.14671956671953681,0.13135991813124304,0.3287019174914329,0.3230653479873693,0.2945931168354922,0.34776542425768986,0.26222293203909214,0.20381609299203118,0.25204227261066026,0.2117622758949126
4223,13.0,11.0,10.0,7.0,11.0,0.0,0.0,0.09177208938307953,0.19557320423788463,0.3418459209628771,0.13691606774079254,0.15818318635663953,0.18231042616466486,0.36673499911106405,0.25158018399557325,0.3277177756518581,0.24006406128970734
4224,13.0,11.0,10.0,7.0,10.0,12.0,0.0,0.14650887033794135,0.13701620919960775,0.47946080752985476,0.3867976723982872,0.37155537098074004,0.39811929746596286,0.338827016080327,0.26099765656568674,0.3072722279998448,0.25130743485964485
4225,14.0,11.0,6.0,7.0,7.0,38.0,0.0,0.028304712333606773,0.3566206220137835,0.4126671601689997,0.18634402793330188,0.31456583044393843,0.21213109310676767,0.3049880873610385,0.30165172345571944,0.323771578857926,0.3549320660618867
4226,14.0,11.0,6.0,7.0,6.0,35.0,0.0,0.09081886440955994,0.161213238882559,0.2771748915918417,0.22374797588551917,0.2509950022068463,0.1974476984851942,0.1989692541494051,0.10381616140620736,0.18351169042293655,0.2060463915011108
4227,14.0,11.0,6.0,7.0,9.0,7.0,0.0,0.20688982250282156,0.13840125150535687,0.34889475384215357,0.33631385042877865,0.47873790077316475,0.31190234147846824,0.31788342489318006,0.28175093520623984,0.2786680993227409,0.3400644618240489
4228,14.0,11.0,6.0,7.0,8.0,35.0,0.0,0.0,0.33701031002369575,0.24901632045273872,0.10161740766581073,0.16359932647271305,0.12917275645569812,0.17108062579387187,0.24716147406179131,0.26284043065496354,0.2337664223762573
4229,14.0,11.0,6.0,7.0,11.0,21.0,0.0,0.19609820753282614,0.12749453521001736,0.31692578916618164,0.3439887372918063,0.41122356999655246,0.3413529112687169,0.2737827408816607,0.2933433068763275,0.26024974416216556,0.32207024041079724
4230,14.0,11.0,6.0,7.0,10.0,6.0,0.0,0.03934980492253417,0.12575947724902736,0.23885120454781403,0.31855412114894494,0.31580821078565924,0.2885937907572868,0.10591147086475992,0.13685849193138755,0.18978678437418886,0.146156710184963
4231,15.0,11.0,2.0,5.0,1.0,0.0,0.0,0.4786846416052934,0.912347871642754,0.8245473767001903,0.8088837694069173,0.7738466346143289,0.8231582750564309,0.7674976537248234,0.8029431902985713,0.8859226505334067,0.8552098899363326
4232,15.0,11.0,2.0,5.0,0.0,0.0,0.0,0.5053743856445497,0.9356228443699075,0.8771681353018603,0.9112588639038193,0.9007288356854728,0.8416539691517977,1.0,0.8986572598418302,1.0,0.9518641862391327
4233,15.0,11.0,2.0,5.0,3.0,38.0,0.0,0.3566728859463659,0.8179548796818011,0.5724372469038349,0.6354884714607004,0.5778170639721916,0.5928533485838213,0.7841535952989869,0.7850323092166521,0.8035796508116888,0.8318368957309119
4234,15.0,11.0,2.0,5.0,2.0,0.0,0.0,0.293794205148273,0.7483278065536988,0.5384027299626607,0.565220922690965,0.3601576550117369,0.5812212847439551,0.6723815615077997,0.8472237309621229,0.7468685835179449,0.7572696766889676
4235,15.0,11.0,2.0,5.0,5.0,66.0,0.0,0.3671033821562839,0.8264140673460267,0.5796113974113196,0.4591107165873897,0.41909088089398133,0.5073756193257818,0.7837357587166153,0.5574771065953193,0.629485907165124,0.7008624541730362
4236,15.0,11.0,2.0,5.0,4.0,88.0,0.0,0.29868955811603265,0.5873541575653385,0.5265939347524365,0.5340239567611069,0.5567314575505983,0.5589393587634993,0.5466743859718772,0.7490802864613507,0.7499684781399384,0.7269212184392986
4237,16.0,11.0,3.0,4.0,1.0,0.0,0.0,0.4467566127978709,0.519210372297711,0.5656267282722507,0.6146421733481258,0.6911296994297333,0.6645340381523634,0.6369401778826488,0.5245269983796413,0.5966406276029826,0.5382112787531429
4238,16.0,11.0,3.0,4.0,0.0,0.0,0.0,0.3830719849335918,0.513098288706399,0.4639112081642733,0.5219211417127921,0.5930851326633011,0.5747113313360703,0.5153998862665055,0.4969057325419928,0.5502239822811732,0.4937524855100939
4239,16.0,11.0,3.0,4.0,3.0,26.0,0.0,0.32044308716168696,0.23654382187277023,0.4922462858592776,0.14735562549067044,0.320963214288067,0.28048050989569495,0.3592817100418418,0.33074869551269553,0.3259982968606682,0.3560903306946957
4240,16.0,11.0,3.0,4.0,2.0,26.0,0.0,0.30167869537178754,0.34349117408657986,0.42827390631846657,0.20670516273983694,0.2835979307247898,0.2561078551605089,0.35657646875325366,0.3605501594392376,0.40318388302317637,0.46762928996412795
4241,16.0,11.0,3.0,4.0,5.0,87.0,0.0,0.1695715237917322,0.319592710190417,0.2629217541574133,0.14781687181356265,0.1408143249026682,0.13087147534754556,0.36393165673443795,0.26968765010303486,0.3800213824456059,0.33464114039215653
4242,16.0,11.0,3.0,4.0,4.0,100.0,0.0,0.14623135539526488,0.3087810449883986,0.3456976547263866,0.19445770471519785,0.21858362876893112,0.22303739088252506,0.3875816112203297,0.2525904250379963,0.3773041738164587,0.3571728684030589
4243,17.0,11.0,13.0,17.0,13.0,0.0,0.0,0.16584715776727896,0.17145652266364325,0.4049164350887819,0.3869257925732769,0.4461913099663813,0.5575263019408799,0.30930689145604084,0.36952838812033856,0.47754350981969546,0.4511469272057073
4244,17.0,11.0,13.0,17.0,12.0,0.0,0.0,0.2674716923393503,0.18180154263608764,0.5234812588642109,0.49627095321992143,0.43406271341081815,0.6328643652704361,0.5324274750049213,0.37889774686617983,0.4771067169471978,0.4663835993462473
4245,17.0,11.0,13.0,17.0,15.0,50.0,0.0,0.23042668356387117,0.13270309395275393,0.5048176866621169,0.50884873034196,0.40994331095012965,0.5962383786506221,0.32330527717327795,0.3140773797917833,0.34466235760090813,0.3105619378669806
4246,17.0,11.0,13.0,17.0,14.0,0.0,0.0,0.3270034674033624,0.1915484578877723,0.3649114167095048,0.419152238569716,0.3642154112529397,0.5631907661998539,0.3138984562201478,0.35594834829209293,0.42412769469073175,0.4079352077207115
4247,17.0,11.0,13.0,17.0,17.0,45.0,0.0,0.2833899252193222,0.10925638190319209,0.4187584399163071,0.27294114798392555,0.24362409447937092,0.3202708911945108,0.34890262988755394,0.3491327041592523,0.4036511046228882,0.36973846634709023
4248,17.0,11.0,13.0,17.0,16.0,47.0,0.0,0.3104016011327287,0.16895202261158251,0.36772239000252277,0.41888312686621076,0.38470367324621596,0.5486834131762327,0.1822084794262631,0.3298811540028606,0.41551922876933367,0.35678017185574273
4249,18.0,11.0,3.0,8.0,7.0,40.0,0.0,0.24710221540588065,0.3699686472604159,0.3510123461573621,0.18594595165750114,0.20116954618017965,0.2851448438736414,0.41324123549830505,0.3213899845004574,0.2945711238385016,0.3076510905584806
4250,18.0,11.0,3.0,8.0,6.0,31.0,0.0,0.28511295047903124,0.27965515175630035,0.5354253419925977,0.3912435839640325,0.3649540459946289,0.4549823272562651,0.4516326830282458,0.3986558107051891,0.363779806376639,0.38426472311651677
4251,18.0,11.0,3.0,8.0,9.0,0.0,0.0,0.3056592272179113,0.16363722158292152,0.726892115322453,0.44838025255489805,0.5731365735911866,0.5820086056054081,0.20740628432372243,0.3709524478561143,0.3894329622025857,0.47029229584296356
4252,18.0,11.0,3.0,8.0,8.0,19.0,0.0,0.22033674252884985,0.4813637052075491,0.37392289711335586,0.2393714712679382,0.19846310586713686,0.24603657396527467,0.438902841994224,0.2865154974590664,0.3197783326034274,0.28713710472051046
4253,18.0,11.0,3.0,8.0,11.0,0.0,0.0,0.3613994861319364,0.31586889902892973,0.4207905957631253,0.45020688932122793,0.3345837651871647,0.4540116226157619,0.2935251827956741,0.33825027261494345,0.32563629728825577,0.35067988975565995
4254,18.0,11.0,3.0,8.0,10.0,0.0,0.0,0.24380842102189637,0.16754224967416362,0.3607166806537811,0.2858720201090708,0.3547425785187121,0.3488487659244936,0.22144668932132958,0.10837217237212908,0.15467354182023266,0.15567058223083854
4255,19.0,11.0,2.0,16.0,13.0,21.0,0.0,0.22537172684068849,0.13868839339043298,0.35991816580547614,0.30714202309675387,0.3065003425552425,0.418747639047677,0.13762751896714925,0.2585460905372062,0.2981035922237572,0.39747866801641935
4256,19.0,11.0,2.0,16.0,12.0,62.0,0.0,0.34853590337155266,0.2914187453015568,0.550029060760791,0.4206976682116741,0.5146190527688784,0.5465625473293214,0.6009292619019343,0.4327851802952992,0.41255398765785256,0.49761029397462936
4257,19.0,11.0,2.0,16.0,15.0,76.0,0.0,0.29040120030584127,0.19085585211340356,0.48566970427491785,0.40588401831013937,0.48737349061596263,0.5306719046204004,0.5044806704227609,0.4524307463507723,0.45172966985777074,0.4726221378327421
4258,19.0,11.0,2.0,16.0,14.0,20.0,0.0,0.22495559129059078,0.21274859619948897,0.4343069044521377,0.35191032509741293,0.44582906054224736,0.5287391465915404,0.3109041103145052,0.3986458097965244,0.43431564168777564,0.465783950450617
4259,19.0,11.0,2.0,16.0,17.0,71.0,0.0,0.1688625009335123,0.1898038165425681,0.40345647661422895,0.29134855281883726,0.30684433883544393,0.27956754667165556,0.3031992665681408,0.3704173246089088,0.4146708553983158,0.44557661831506384
4260,19.0,11.0,2.0,16.0,16.0,79.0,0.0,0.2037038650950063,0.1923659226767818,0.42703945472727417,0.37693575087020564,0.46297370339546906,0.47247026430884376,0.2914259765930823,0.41659236576159064,0.4078010204670012,0.514649313021651
4261,20.0,11.0,13.0,1.0,1.0,100.0,0.0,0.20718309064915336,0.07159585036713326,0.15911798518921533,0.162536017681497,0.3156449618028946,0.11809793001148397,0.15583935202567037,0.0799119745892335,0.12124008007511344,0.17040428121072368
4262,20.0,11.0,13.0,1.0,0.0,82.0,0.0,0.3345678893401316,0.1604053997885108,0.2989576649532291,0.3955134957453958,0.28332440804916986,0.47161686381750956,0.20219449104513643,0.19092589196070614,0.2611437094832867,0.267313363459471
4263,20.0,11.0,13.0,1.0,3.0,0.0,0.0,0.31686258444748866,0.302222583015365,0.6531741421178505,0.592280022320844,0.6321336168563529,0.6328249793067171,0.4252137570768628,0.414000587988747,0.5294762952671745,0.42896222330100753
4264,20.0,11.0,13.0,1.0,2.0,10.0,0.0,0.3415008658509447,0.37202258016679396,0.5420884948750987,0.5787238397584494,0.5257249242974873,0.6435616385494332,0.3792668053524204,0.38187612692919426,0.4442704381514257,0.4726727377107203
4265,20.0,11.0,13.0,1.0,5.0,0.0,0.0,0.3009928120935698,0.5023558438866077,0.9005115832781945,0.7839417335734571,0.8073297626707012,0.8651726257762578,0.5771344185044682,0.5608450742943746,0.7567335768807747,0.6366705153502481
4266,20.0,11.0,13.0,1.0,4.0,0.0,0.0,0.4412106367168297,0.32612426252830606,0.726122943929136,0.630453216218622,0.6776717113049817,0.6851467277976285,0.4516670913397193,0.515288696317495,0.6011972655774052,0.5644140624898696
4267,21.0,11.0,7.0,17.0,13.0,9.0,0.0,0.24275668888969498,0.17164243608632423,0.2900745419001334,0.3403967167961384,0.33243119799912607,0.44472171454612996,0.4167560445153229,0.299207620791914,0.3522247145651143,0.4220897455687719
4268,21.0,11.0,7.0,17.0,12.0,0.0,0.0,0.2969280231247686,0.3032060540205531,0.38962703597323173,0.3690307315090312,0.3181428976879717,0.5472162860276985,0.4943243092845868,0.3171893540824822,0.3829300619229713,0.3744694973072134
4269,21.0,11.0,7.0,17.0,15.0,39.0,0.0,0.167568791480356,0.299272846971754,0.37311080483767384,0.40150552159956326,0.36441317651915567,0.4961469201172404,0.5130793822606651,0.35043048376472513,0.3653542245212021,0.39006180936461393
4270,21.0,11.0,7.0,17.0,14.0,0.0,0.0,0.28832522065389893,0.20412776032603436,0.34360024616889073,0.36892511338116296,0.3741742854100013,0.5433754715715017,0.48055114840614693,0.272962499888827,0.3525115117116975,0.3862486071706424
4271,21.0,11.0,7.0,17.0,17.0,89.0,0.0,0.21013119118201218,0.19878251671484742,0.26254466644303764,0.36104871224218965,0.2177999101341455,0.3315978845639521,0.43143859462580414,0.39740335860117637,0.3809178792322684,0.44639854936258705
4272,21.0,11.0,7.0,17.0,16.0,44.0,0.0,0.23708751381078835,0.14594726747067205,0.2320114235205098,0.3138271850312183,0.2847812971425184,0.4450357777654965,0.28244630490662476,0.26635356607960464,0.2668191529455481,0.3699896791809251
4273,22.0,11.0,4.0,3.0,1.0,0.0,0.0,0.3925342002074759,0.28824146206013557,0.346201640724695,0.5688160925603679,0.45685313602736927,0.5278196095541925,0.4596897257628123,0.5274688577115122,0.5555568852142238,0.5292433436595313
4274,22.0,11.0,4.0,3.0,0.0,0.0,0.0,0.31366200655588805,0.4924141722661018,0.5857690646990557,0.5579085333091516,0.6747372096240456,0.6086616905650867,0.4108676978123892,0.4483013164317977,0.5066945884758841,0.4856237130853215
4275,22.0,11.0,4.0,3.0,3.0,98.0,0.0,0.27264441007178836,0.502178265681102,0.46534336330992876,0.46388069414616206,0.5019083456118894,0.5621569984844942,0.5371110446018813,0.6845866654924306,0.6523045886955335,0.6789611211111826
4276,22.0,11.0,4.0,3.0,2.0,7.0,0.0,0.21712626874081017,0.29017083212710243,0.24431415337981988,0.4804174622686484,0.4989620411461547,0.49452213528156497,0.3729276723688454,0.43507837372537395,0.4661676150840673,0.515331085865025
4277,22.0,11.0,4.0,3.0,5.0,39.0,0.0,0.30973898714958503,0.5994757634970345,0.4205176692080301,0.511515976036963,0.5484615481740268,0.5478362165433456,0.6430718885885802,0.7842027811108957,0.7681236887360088,0.6754009183071021
4278,22.0,11.0,4.0,3.0,4.0,39.0,0.0,0.19686232893847944,0.3002118070710112,0.3293828558716162,0.16399865074439157,0.17982445004512507,0.22555777952181455,0.5305267523990576,0.46657835018467786,0.4784982558841679,0.47683472175153035
4279,23.0,11.0,12.0,5.0,1.0,0.0,0.0,0.44009579667399185,0.8617657119914744,0.7488522058324211,0.8366553121473821,0.7709495999130437,0.8185296274935883,0.820508369992405,0.8248330398676148,0.8412741443959707,0.8305179563147279
4280,23.0,11.0,12.0,5.0,0.0,0.0,0.0,0.35166054639428607,0.7971859725043504,0.69298826592117,0.8019434625568161,0.8027581049448728,0.7762915963728715,0.8664748820939133,0.8404538621326229,0.8762960240572074,0.8053523548148738
4281,23.0,11.0,12.0,5.0,3.0,29.0,0.0,0.3374734444098954,0.6390133372836058,0.5596522549300196,0.44851467147735785,0.2873461383484006,0.3644057093483211,0.6155790493158386,0.7035897353609056,0.6813186102274634,0.6764563695204201
4282,23.0,11.0,12.0,5.0,2.0,0.0,0.0,0.39621507824131114,0.7767646058034362,0.630446501399924,0.70830390922519,0.7420567944514834,0.6737896827102051,0.787883381462037,0.8291012883695466,0.8653676617448584,0.7854600904844538
4283,23.0,11.0,12.0,5.0,5.0,100.0,0.0,0.35350538445623,0.606520799061518,0.4651313122650434,0.4729996373313572,0.29618004242414925,0.4243401043989853,0.5860726506158034,0.6702872568210333,0.6685760309438166,0.6603921185099857
4284,23.0,11.0,12.0,5.0,4.0,100.0,0.0,0.3711196447012921,0.6431574210958645,0.38195145283437815,0.39139963771475916,0.40109664339779666,0.4023458894685291,0.6043477276468263,0.7483306661133826,0.7965288800200656,0.665138075857804
4285,24.0,11.0,13.0,5.0,1.0,0.0,0.0,0.471231448881065,0.893960044068124,0.8278250892579062,0.8492225913569705,0.8233070963831876,0.834757555203953,0.8757673702120712,0.8567468847760359,0.930522675270172,0.914857809876491
4286,24.0,11.0,13.0,5.0,0.0,0.0,0.0,0.49091129968664987,0.8469733670824302,0.6808771196415948,0.8124195576063303,0.7606268980524856,0.8226887169629598,0.8455951706850238,0.8612607277315433,0.8936307841142918,0.8256725857670093
4287,24.0,11.0,13.0,5.0,3.0,19.0,0.0,0.3528403206893733,0.7063303282424919,0.5348761654524224,0.477717079684781,0.4264770910691896,0.4354653300785653,0.6546934453901083,0.7424780945582182,0.7873227325273198,0.7228481587854139
4288,24.0,11.0,13.0,5.0,2.0,0.0,0.0,0.41635472442036076,0.8023944254702193,0.6492354722894941,0.8455258655953867,0.7434350440600701,0.7023544098135707,0.7838155710390984,0.8490313578864348,0.8458059279814418,0.7924350934819778
4289,24.0,11.0,13.0,5.0,5.0,71.0,0.0,0.34921589586684837,0.5207250124217743,0.5847831408233137,0.3797737473933655,0.40904691689302397,0.3867377784415464,0.5692839378397584,0.6105290412269423,0.6745443572981039,0.5728526006824471
4290,24.0,11.0,13.0,5.0,4.0,70.0,0.0,0.4363162218749251,0.7362392876262215,0.6300888679098496,0.6294018731082862,0.5525471644770213,0.5680695601652185,0.7135111626242596,0.8857641480982819,0.8895305259073636,0.8710846507431309
4291,25.0,11.0,4.0,10.0,7.0,21.0,0.0,0.6362841870894703,0.2724185331290267,0.4431437426632497,0.4780369008697304,0.3927984622343825,0.5062449803528356,0.5699675412279243,0.42045331357531923,0.4320718938259371,0.37706282749985803
4292,25.0,11.0,4.0,10.0,6.0,10.0,0.0,0.5881811026553477,0.3487702013785825,0.5731221977177804,0.39704253951531204,0.40441864697266805,0.451166271317724,0.5505063124595296,0.4734132995541448,0.48340167906739584,0.48245516947342787
4293,25.0,11.0,4.0,10.0,9.0,54.0,0.0,0.8620436405527162,0.25834957506285383,0.5703828808176059,0.44163744338815286,0.3852026840081598,0.5016661913220998,0.4040162923915832,0.4654931769609167,0.4942111392103786,0.39607155341423683
